cis.gene	trans.gene	SNP	PC1	PC5	PC9	PC10	PC17	PC18	PC23	PC24	PC25	PC27	PC31	PC46	PC61	PC67	PC71	PC72	PC92	PC94	pcr	platform	sex
410.035705566406	-44.3570976257324	0	-46.7698499552142	-21.1762109116467	-55.2277700163778	34.3448130177361	-57.9787397474674	17.5995864521547	-14.8316038308544	29.7986535450999	-40.6293392937129	-19.6717486365213	11.215777777254	36.5033096282267	-15.5875071759482	-8.15153548899911	16.0835336437496	7.09435860495973	13.995225035037	-11.3895211884788	1	1	2
65.4624633789062	-85.6943206787109	0	-19.9551052188168	-2.53772731769187	0.797855269885364	-18.2161471694079	0.734848734389626	-1.64940162162348	-0.750439844071177	0.782336282533232	-2.13860615605525	-3.63812259955339	-7.81459271220491	0.740341740646542	-3.94312434888901	6.71876196063851	-3.90660105044924	2.36754605027315	0.387152518490005	8.09043307544778	1	1	1
-17.1793212890625	-62.974910736084	0	-37.6508821744716	-13.9575059115498	-0.422936562612636	2.8377057284537	-5.44830042087774	9.12489087782741	-0.144284671529688	-8.15794982572261	7.26083922903675	-5.53527361158563	-5.90376559851757	-0.793929901312956	10.1313685196489	-1.52820177390897	-5.59271982313612	-5.97076213402038	3.3329288657809	-3.89639593231913	1	1	1
29.2144775390625	-87.0523300170898	0	-11.7767517549359	4.45360791835698	-1.64804014705822	-4.99811364325714	5.62433518749115	-2.63410698835658	1.27492596469919	-9.65768112253672	6.11669657537321	-13.8241318508613	4.89649954731155	5.33603516833537	-2.40445186610376	8.76949467091826	-17.6044853829495	-3.18443883902334	0.927432794392126	2.33765870388551	1	1	2
117.743774414062	-73.3281936645508	0	15.0830102917988	2.34905081540114	-17.7390118552491	-10.9528921488476	1.18701210236858	-17.8972664790209	3.60841733123664	-0.898047686716747	7.22946067453758	-9.2137008455688	1.22816345343103	-0.176231814307776	-3.83129072099113	3.76815297923637	-7.91068292821279	-1.50418087269958	6.17508789450874	4.67509529500081	1	1	2
95.4586181640625	-86.8998870849609	0	-7.41823831010526	21.0753106970876	-23.0600357422189	-6.69164038096777	-30.5388536407395	28.1507142735732	-15.5045572456258	-35.7485638292887	-7.1242944331435	27.4368168859868	-9.50196235825689	15.6984411185743	-9.6250008776499	50.2281941251402	-26.3450666905898	13.3075341163029	-16.7198512256523	-0.0886960483132026	0	1	1
458.336303710938	-57.7375183105469	0	-3.39440616169367	-2.15876240820659	2.34840117054825	2.10275948169553	-1.66338290892511	-1.16127175818308	1.26729494289675	2.50379833220253	-0.903839760241713	1.57431654632722	1.24667456491316	-2.07857283785923	-2.38857147624084	-1.43847192581305	3.73590330673689	3.87458968741458	1.40202479843356	3.77495741960686	1	1	1
-97.7201538085938	82.0224075317383	1	-25.6988006680082	-10.1182133637747	-26.7930688691965	-9.59454143766679	5.31578692768119	-6.14217086173553	2.59198683703625	3.26323485761142	0.0217635654956774	-5.67835575905403	-9.53701742547759	5.53789062077879	5.06959194812199	1.42008967956994	-5.90867850225862	-6.22185589749869	-0.808035183255958	0.841237238448899	1	1	1
-191.627746582031	43.4794082641602	1	-1.49451567509785	9.38998734696068	1.0024021594349	1.01118697784261	6.39281595489845	-3.92029043479939	2.34273220245556	-14.4832929745108	-4.38705638835327	-7.77890084300013	-11.6925239149582	6.02329329407643	7.11844560683199	11.2822619929925	-8.13649804145353	-0.0807389185708844	0.531690729895982	-0.72586023161738	1	1	2
-105.576843261719	337.6982421875	2	-57.3105307210232	16.0166855128222	-22.8071597528139	14.2739441874899	-10.0795839450597	-7.3205696233241	-5.05661554422725	-4.1098210301625	-3.87668142114585	-1.85839958238822	-6.15364214056835	6.85710663684774	2.9182357447396	-19.2326582025327	3.61857010739024	-3.21846443518327	0.576819266121797	-14.1962728225966	0	1	1
-79.7366943359375	-74.0633697509766	0	47.4702048794104	-27.0679383323609	-18.8375397463374	3.48166121376231	-10.67409895332	0.530414566830197	19.9529238854885	31.8010699535568	-0.343715995523739	-4.89805863928736	9.08100655790108	4.34889655375869	-9.09793034237772	-7.63217374760133	-6.460045895505	2.49831861199476	-14.4675760317832	7.17809132291729	0	1	1
41.5458984375	-77.5159912109375	0	6.49715282750146	38.0608747996544	-19.1077632683622	6.49679707683987	10.0146161954339	-13.3976348090017	-18.2963256122881	13.5512537343052	14.4669716832851	-8.35066711729055	-2.55544889550767	0.625665506101922	5.12159002107307	-6.35942248255263	-1.96883448960203	0.369296496055794	4.82611305872668	-3.06962961995573	1	1	2
-24.3950805664062	84.3291931152344	1	11.3123613682784	-10.0387092284494	-19.8279368174862	-6.79372721097221	-9.64292286814245	-13.1849982652994	-12.7784566031822	4.53488957054193	-6.98747747258747	8.71420166686735	9.02469740719903	0.596096385193991	3.41232830004627	5.17840224088408	-9.83578115110387	-6.99810477678974	8.75530939789316	11.1823888715747	1	1	2
27.5181884765625	-76.7082061767578	0	55.0810569388798	-23.8365338090038	-4.65028004002372	6.80328455755689	2.84274424456909	3.2763054390528	-8.19300405068746	-11.5501620330089	9.12442723233912	-8.07927346006497	-4.03135990272681	-4.92119359799465	-14.1432582260545	3.59378022705873	6.02730124897201	-3.79175902837187	-7.34948491271229	6.03675494619456	1	1	1
59.1277465820312	147.660003662109	1	-7.61719077061984	-17.3384253507481	16.9297222738026	5.00461120957504	-8.02323447399096	-1.31371028605797	-4.30144897567312	4.02107023749417	3.6588800713972	0.93205073579527	4.00640113976083	-4.64984015604738	1.77661670156971	-5.15544691383982	1.64449498301436	-7.9428027763207	-1.77212792427845	-7.89068796368854	1	1	1
