cis.gene	trans.gene	SNP	PC2	PC3	PC4	PC5	PC7	PC8	PC14	PC16	PC17	PC18	PC22	PC27	PC34	PC42	PC52	PC53	PC59	PC61	PC63	PC65	PC66	PC69	PC71	PC80	PC82	pcr	platform	sex
1823.90966796875	-1.52024841308594	1	75.3253615585048	-76.6302906427607	23.5960118723497	-20.7025728445957	-28.9846902464004	38.6072351360792	-24.358727241236	-42.7405833912441	37.5262531604025	-95.125726656182	-52.0543243111422	31.6840542856182	-67.5197495015819	52.1119989960066	34.6929059159217	-7.09690640523204	-17.1073513394097	-7.69046922686368	-1.79781523539987	17.4243571583463	8.15755382221174	-13.1203797526969	3.93165694267863	-6.85352906680387	13.1579595792701	1	1	2
444.396484375	13.4229431152344	2	-7.36719094666262	9.21823605847021	-20.7519837444089	-5.56553506814242	26.2318981473076	-6.30772465274456	4.09564258325589	-12.2123364972009	-32.2456792150702	-8.13016239407068	2.6580299362074	8.91540645501346	6.68432348740796	6.99109342458348	-6.06895747121365	10.2946531550728	3.87148467865498	-2.90371038625723	7.55691433833808	-6.36682165818913	7.10172326736817	-12.7471023623086	-9.72573150967312	-12.7635516256833	-7.75771237632577	1	1	1
1882.47509765625	-187.720565795898	0	1.03501276191374	-2.34232569264636	1.62978370227962	10.393883572921	2.64312547232858	-13.8046775580895	7.24458707055644	-15.3370603134963	-5.11570831206443	-9.95291717959551	8.97580119931885	1.85750652681439	-20.1588180963408	1.90623747412124	17.0101674920944	-18.3645676534275	-0.151542517544385	-4.70760971201044	9.70225477474196	13.4709026589018	-7.01411329515314	-4.81842023666609	-7.28603999418471	6.12975089877766	-8.91827356113877	1	1	1
18.2576904296875	-2.436767578125	2	9.67151451791207	40.6909989434458	38.6770568543453	-25.155383474222	39.2683472932768	-9.28383911850544	2.67245562065843	50.5194027037854	-26.4141570494022	-21.1107491656584	1.78982483355694	12.8391120108847	3.75025775461515	-0.0426145359566967	-12.3419870030729	5.75139356682035	-10.2032143897872	-2.87524853572181	7.13719691985538	3.10057406628549	-4.30100881239967	-27.5452561640758	-4.97707590480206	10.567776180154	6.11986350535721	1	1	1
424.81591796875	-158.738845825195	0	-16.5247926494459	-17.1508958850959	5.63578071727645	4.41700918652191	-1.82891030746728	9.718524921794	-5.97499852375648	-3.12725774016008	-1.7165293682239	0.654582715484462	4.36116976826225	5.59467828134721	9.56210788811588	6.96478956593389	-2.81942010854414	7.51677676833553	5.60163591463299	-3.92134136777945	-1.95404973898652	1.54725163176196	2.46012530916834	-4.62701719493623	-2.04295060098778	3.75733660394095	-13.0693960601079	1	1	1
-321.287719726562	-29.0809631347656	2	-25.8288498723667	-10.4557378580171	1.18607358208051	-3.81427113707657	8.57378330393884	-8.90170492536438	5.68044770547627	-1.97576770227282	7.94335340211963	12.5415342548916	6.81005936918108	-10.0425909756979	2.00622127141015	4.83467225046038	-0.862350211535711	3.91923675373429	12.5136352548608	-5.24177842653825	-4.20739444276525	4.04002116296264	-10.0014869888618	-3.08391101209177	-3.61488267081593	-0.0228466757283223	-3.1397214109244	1	1	2
323.669555664062	-72.7471771240234	1	-16.8936997267291	12.2747937998666	9.05935392894071	19.579127251418	9.07995888064489	-17.7586340530982	-3.84075271995088	2.17016503518638	12.7333576625315	13.1131579359724	3.64031819441847	-7.44941563523756	-0.460234917468367	7.97571088056307	3.99422875359714	-4.09853754754643	2.58993108700082	-7.07820265296867	1.80618564131575	3.83511591994414	-16.7828594468259	5.32883291464319	-2.32699471799497	3.56383526088867	1.0199391287868	1	1	2
361.798217773438	67.2056884765625	2	10.6460125974059	33.5287356843954	-41.3517406273153	5.55428924392751	-58.9114190678854	38.8801983538689	8.12073834012209	-4.7043003963197	-3.32418039962318	22.5277931800021	-9.5330680883757	3.40888542917451	-23.0382201767012	-9.9043990306255	19.031673678581	-2.1432968601568	-0.704605155364095	-14.2542930903399	21.8631006616748	-12.0256772793081	-10.3710499038962	-3.53774526248464	-5.14767622433063	3.98676198443866	-1.32795202007876	0	1	1
905.832641601562	132.162002563477	2	33.5714594919063	3.54364715834629	20.7353629593076	-16.6828524345384	-26.5076030377426	9.32313784388994	-7.38896961082468	-23.7127451382866	14.187626470137	15.7743806060715	-1.30860301092531	10.7240951774119	-5.75345864151125	8.1251233935611	5.21716357142118	6.505186353402	-13.0068443293782	12.6829194458205	-7.12242976141891	7.93311882732204	9.57220722612948	-8.78290721020711	3.08000782237358	-6.15799467389451	12.5008425795392	1	1	1
558.196411132812	-71.9483947753906	1	-18.9332740261684	-17.975619174667	10.6349390914747	-12.1994146956245	6.69064707091784	-3.71932678118343	-1.07241642460441	-4.87054504893147	0.866960716198953	-5.43011939152405	6.56523743022186	-27.802365585268	-4.05847990451706	4.39144626168466	4.99171607539116	-2.78552115561921	14.7208557190824	-8.45722751806717	1.8077883410378	4.58968335561416	-13.0059777590819	3.63650080807187	-12.4122408233335	0.695700362522869	1.41079703683289	1	1	2
